creation_date,manufacturer_sku,ean13,weight,length,width,height,prop__65,cost_price,min_price,product__product_class__name,product__brand__name,product__title,product__description,product__bullets__0,product__bullets__1,product__bullets__2,product__bullets__3,product__bullets__4,product__bullets__5,product__bullets__6,product__bullets__7,product__bullets__8,product__bullets__9,product__configuration__codes,product__multipack_quantity,product__country_of_origin__alpha_3,product__parent_sku,attrib__arm_height,attrib__bulb_included,attrib__bulb_type,attrib__color,attrib__cord_length,attrib__design_id,attrib__designer,attrib__finish,attrib__kit,attrib__material,attrib__number_bulbs,attrib__outdoor_safe,attrib__pile_height,attrib__seat_height,attrib__seat_width,attrib__switch_type,attrib__ul_certified,attrib__wattage,attrib__weight_capacity,product__styles,boxes__0__width,boxes__0__length,boxes__0__height,boxes__0__weight,boxes__1__width,boxes__1__length,boxes__1__height,boxes__1__weight,boxes__2__width,boxes__2__length,boxes__2__height,boxes__2__weight,multi__piece__0__length,multi__piece__0__width,multi__piece__0__height,multi__piece__1__length,multi__piece__1__width,multi__piece__1__height,multi__piece__2__length,multi__piece__2__width,multi__piece__2__height,multi__piece__3__length,multi__piece__3__width,multi__piece__3__height,lamp__base__length,lamp__base__width,lamp__base__height,backplate__canopy__length,backplate__canopy__width,backplate__canopy__height,drawer__interior__0__length,drawer__interior__0__width,drawer__interior__0__height,drawer__interior__1__length,drawer__interior__1__width,drawer__interior__1__height,drawer__interior__2__length,drawer__interior__2__width,drawer__interior__2__height
2015-07-07T00:00:00.000000,203,081-093700203-5,6.00,18.00,18.00,36.00,true,228.00,304.00,Indoor Lighting,Dimond Lighting,White Obelisk Table Lamp With Night Light,,8-Inch wide base,,,,,,,,,,White,1,CHN,D-2422152,,false,A21 3-Way,,66,,,White,No,Glass,1,false,,,,3-Way,true,100,,,19.00,19.00,34.00,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,205,081-093700205-9,12.00,18.00,18.00,31.00,true,229.50,306.00,Indoor Lighting,Dimond Lighting,Antiqued Porcelain Table Lamp In Celadon Crackle Finish,,12-Inch wide base,,,,,,,,,,Celadon,1,CHN,D-2422152,,false,A21 3-Way,,66,,,Celadon,No,Ceramic,1,false,,,,3-Way,true,100,,,18.20,21.00,18.20,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,208,081-093700208-0,7.00,10.00,10.00,27.00,true,201.00,268.00,Indoor Lighting,Dimond Lighting,Bisque Ceramic Table Lamp In Taupe,,10-Inch wide base,,,,,,,,,,Taupe,1,CHN,D-2422152,,false,A21 3-Way,,66,,,Taupe,No,Ceramic,1,false,,,,3-Way,true,100,,,12.00,27.70,12.00,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,210,081-093700210-3,8.00,20.00,20.00,25.00,true,151.50,202.00,Indoor Lighting,Dimond Lighting,Recycled Fluted Glass Urn Table Lamp In Blue,,14-Inch wide base,,,,,,,,,,Blue,1,CHN,D-2422152,,false,A21 3-Way,,66,,,Blue,No,"Recycled Glass, Acrylic",1,false,,,,3-Way,true,100,,,21.00,21.00,23.00,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,217,081-093700217-2,10.00,18.00,18.00,34.00,true,219.00,292.00,Indoor Lighting,Dimond Lighting,Fluted Mercury Glass Table Lamp In Silver,,9-Inch wide base,,,,,,,,,,Silver,1,CHN,D-2422152,,false,A21 3-Way,,66,,,Silver,No,Glass,1,false,,,,3-Way,true,100,,,18.20,25.90,18.20,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,239,081-093700239-4,7.00,18.00,18.00,28.00,true,157.50,210.00,Indoor Lighting,Dimond Lighting,Amber Crackle Arctic Glass Table Lamp,,6-Inch wide base,,,,,,,,,,Amber Crackle,1,CHN,D-2422152,,false,A21 3-Way,,,,,Amber Crackle,No,Glass,1,false,,,,3-Way,true,100,,,19.00,19.00,21.30,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,248,081-093700248-6,10.00,16.00,16.00,24.00,true,159.00,212.00,Indoor Lighting,Dimond Lighting,Ribbed Terra Cotta Table Lamp In Tomato Red,,9-Inch wide base,,,,,,,,,,Tomato Red,1,CHN,D-2422152,,false,A21 3-Way,,,,,Tomato Red,No,Ceramic,1,false,,,,3-Way,true,100,,Coastal Boho,11.50,25.50,14.50,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,271,081-093700271-4,8.00,18.00,18.00,28.00,true,181.50,242.00,Indoor Lighting,Dimond Lighting,Ceramic Ball Table Lamp In White And Amethyst,,12-Inch wide base,,,,,,,,,,White,1,CHN,D-2422152,,false,A21 3-Way,,,,,White,No,Ceramic,1,false,,,,3-Way,true,100,,,16.20,29.70,14.00,11.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,276,081-093700276-9,10.00,16.00,16.00,30.00,true,148.50,198.00,Indoor Lighting,Dimond Lighting,Earthenware Pineapple Top Ceramic Table Lamp,,6-Inch wide base,,,,,,,,,,Matte,1,CHN,D-2422152,,false,A21 3-Way,,,,,Matte,No,Ceramic,1,false,,,,3-Way,true,100,,,18.00,18.00,25.30,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,281,081-093700281-3,18.00,18.00,18.00,64.00,true,405.00,540.00,Indoor Lighting,Dimond Lighting,Modern Wood and White Bisque Ceramic Floor Lamp,,10-Inch wide base,,,,,,,,,,Modern Wood,1,CHN,D-2422152,,false,A21 3-Way,,,,,"Modern Wood, White Bisque",No,"Ceramic, Wood",1,false,,,,3-Way,true,150,,,19.00,50.30,19.00,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,285,081-093700285-1,11.00,18.00,18.00,32.00,true,246.00,328.00,Indoor Lighting,Dimond Lighting,Lattice-Handled Ceramic Urn Table Lamp In White,,base measures 12.5x18,,,,,,,,,,Porcelain,1,CHN,D-2422152,,false,A21 3-Way,,,,,Porcelain,No,Ceramic,1,false,,,,3-Way,true,150,,,18.20,37.00,18.20,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,287,081-093700287-5,6.00,7.00,7.00,14.00,true,84.00,112.00,Indoor Lighting,Dimond Lighting,White Ceramic Up-Light,,,,,,,,,,,,White,1,CHN,D-2422152,,false,A19,,,,,White,No,Porcelain,1,false,,,,On-Off Line Switch,true,60,,,8.20,18.00,8.20,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,289,081-093700289-9,7.00,15.00,14.00,24.00,true,159.00,212.00,Indoor Lighting,Dimond Lighting,Jute-Wrapped Mercury Glass Table Lamp,,6.5-Inch wide base,,,,,,,,,,Mercury,1,CHN,D-2422152,,false,A21 3-Way,,66,,,Mercury,No,"Glass, Componise",1,false,,,,3-Way,true,100,,,15.20,26.20,15.20,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,316,081-093700316-2,10.00,14.00,14.00,33.00,true,142.50,190.00,Indoor Lighting,Dimond Lighting,Serrated Venetian Glass Table Lamp In Clear And Gold,,6-Inch wide base,,,,,,,,,,Clear,1,CHN,D-2422152,,false,A21 3-Way,,66,,,Clear,No,Glass,1,false,,,,3-Way,true,100,,,12.00,12.00,23.50,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,319,081-093700319-3,10.00,10.00,19.00,27.00,true,150.00,200.00,Indoor Lighting,Dimond Lighting,Hand Blown Oval Glass Table Lamp In Orange,,10-Inch wide base,,,,,,,,,,Orange,1,CHN,D-2422152,,false,A21 3-Way,,,,,Orange,No,Glass,1,false,,,,3-Way,true,100,,,17.00,20.00,19.30,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,340,081-093700340-7,12.00,18.00,18.00,32.00,true,271.50,362.00,Indoor Lighting,Dimond Lighting,Bisque Ceramic Table Lamp In Dark Taupe,,10-Inch wide base,,,,,,,,,,Dark Taupe,1,CHN,D-2422152,,false,A21 3-Way,,,,,Dark Taupe,No,Ceramic,1,false,,,,3-Way,true,100,,,18.50,35.30,18.50,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,352,081-093700352-0,5.00,10.00,19.00,26.00,true,208.50,278.00,Indoor Lighting,Dimond Lighting,Wild Wheat Acrylic Table Lamp With Night Light,,10-Inch wide base,,,,,,,,,,Beige,1,CHN,D-2422152,,false,A21 3-Way,,,,,Beige,No,"Grass, Polyresin",1,false,,,,3-Way,true,100,,,17.50,20.30,10.20,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,401,081-093700401-5,2.00,12.00,12.00,16.25,true,184.50,246.00,Indoor Lighting,Dimond Lighting,Cigar Pendant In White,,,,,,,,,,,,White,1,CHN,D-2422152,,false,A19,,,,,White,No,Rice Paper,1,false,,,,,true,100,,Scandinavian Mid-Century Modern,12.00,18.20,12.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,402,081-093700402-2,8.00,10.00,10.00,22.00,true,238.50,318.00,Indoor Lighting,Dimond Lighting,Cigar Swingarm Wall Sconce In White,,20.5-Inch wide base,,,,,,,,,,Satin Nickel,1,CHN,D-2422152,,false,A19,,,,,Satin Nickel,No,Metal,1,false,,,,,true,100,,Scandinavian Mid-Century Modern,12.00,22.60,12.00,9.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,444,081-093700444-2,18.00,14.00,14.00,64.00,true,465.00,620.00,Indoor Lighting,Dimond Lighting,Wooden Tulip Floor Lamp,,10-Inch wide base,,,,,,,,,,Wood Tone,1,CHN,D-2422152,,false,A21 3-Way,,72,,,Wood Tone,No,"Metal, Wood",1,false,,,,3-Way,true,100,,,16.00,17.00,41.00,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,500,081-093700500-5,10.00,16.00,16.00,30.00,true,184.50,246.00,Indoor Lighting,Dimond Lighting,Aspen Bark Table Lamp,,6.5-Inch wide base,,,,,,,,,,Natural,1,CHN,D-2422152,,false,A21 3-Way,,66,,,Natural,No,"Bark, Metal",1,false,,,,3-Way,true,100,,,17.00,18.00,24.00,13.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,505,081-093700505-0,11.00,15.00,15.00,26.00,true,204.00,272.00,Indoor Lighting,Dimond Lighting,Hand Applied Natural Shells Table Lamp,,8-Inch wide base,,,,,,,,,,Natural,1,CHN,D-2422152,,false,A21 3-Way,,,,,Natural,No,"Metal, Shell",1,false,,,,3-Way,true,100,,,15.80,28.00,15.80,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,590,081-093700590-6,9.00,20.00,21.00,31.00,true,141.00,188.00,Indoor Lighting,Dimond Lighting,Carved Horse Table Lamp,,19-Inch wide base,,,,,,,,,,Natural,1,CHN,D-2422152,,false,A21 3-Way,,66,,,Natural,No,Composite,1,false,,,,3-Way,true,100,,,11.50,21.30,21.50,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,671,081-093700671-2,21.00,17.00,11.00,42.00,true,184.50,246.00,Indoor Lighting,Dimond Lighting,Pharmacy Floor Lamp In Bronze,,,,,,,,,,,,Bronze,1,CHN,D-2422152,,true,,,72,,,Bronze,No,Metal,1,false,,,,,true,,,,5.00,11.00,23.00,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,704,081-093700704-7,27.00,15.00,15.00,28.00,true,211.50,282.00,Indoor Lighting,Dimond Lighting,Crystal Ballustrade Table Lamp,,6-Inch wide base,,,,,,,,,,Clear,1,CHN,D-2422152,,false,A21 3-Way,,66,,,Clear,No,Crystal,1,false,,,,3-Way,true,100,,,15.50,30.00,15.50,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,722,081-093700722-1,15.00,16.00,9.00,27.00,true,202.50,270.00,Indoor Lighting,Dimond Lighting,Crystal Rectangular Urn Table Lamp,,9-Inch wide base,,,,,,,,,,Clear,1,CHN,D-2422152,,false,A21 3-Way,,66,,,Clear,No,Crystal,1,false,,,,3-Way,true,100,,,12.00,16.00,12.00,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,729,081-093700729-0,18.00,15.00,18.00,32.00,true,319.50,426.00,Indoor Lighting,Dimond Lighting,Crystal Faceted Column Table Lamp,,5-Inch wide base,,,,,,,,,,Clear,1,CHN,D-2422152,,false,A21 3-Way,,66,,,Clear,No,Crystal,1,false,,,,3-Way,true,100,,,20.00,20.00,19.00,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,801,081-093700801-3,20.00,18.00,18.00,65.00,true,405.00,540.00,Indoor Lighting,Dimond Lighting,Distressed Acacia Wood Floor Lamp,,11-Inch wide base,,,,,,,,,,Distressed Wood Tone,1,CHN,D-2422152,,false,A21 3-Way,,,,,Distressed Wood Tone,No,Wood,1,false,,,,3-Way,true,100,,,12.00,12.00,52.00,18.00,20.00,16.00,20.00,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,807,081-093700807-5,12.00,18.00,18.00,28.00,true,301.50,402.00,Indoor Lighting,Dimond Lighting,Curved Block Solid Wood Table Lamp,,10-Inch wide base,,,,,,,,,,Natural,1,CHN,D-2422152,,false,A21 3-Way,,66,,,Natural,No,Wood,1,false,,,,3-Way,true,100,,,19.00,29.00,19.00,14.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,992,081-093700992-8,8.00,13.00,6.00,18.00,true,172.50,230.00,Indoor Lighting,Dimond Lighting,Chrome LED Desk Lamp,,,,,,,,,,,,Chrome,1,CHN,D-2422152,,true,Integrated LED,,,,,Chrome,No,Metal,1,false,,,,Line Switch,true,5,,,14.00,20.00,8.00,9.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,2002,081-093702002-2,,,34.00,34.00,true,209.93,279.90,Wall Decor,Dimond Home,Hand Laid Twig Mirror,,,,,,,,,,,,Brown,1,,D-3042860,,false,,,,,,"Brown, Mirror",,,0,false,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,8000,081-093708000-2,10.00,18.00,18.00,26.00,true,234.00,312.00,Indoor Lighting,Dimond Lighting,Brass Ball,,,,,,,,,,,,Brass,1,CHN,D-2422152,,false,A19,,,,,Brass,No,Metal,1,false,,,,,true,100,,,19.00,30.00,19.00,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,8001,081-093708001-9,10.50,18.00,18.00,29.00,true,199.50,266.00,Indoor Lighting,Dimond Lighting,Bamboo Ceramic,,,,,,,,,,,,Light Blue,1,CHN,D-2422152,,false,A19,,66,,,Light Blue,No,Ceramic,1,false,,,,,true,100,,,19.00,30.00,19.00,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,8004,081-093708004-0,9.50,8.50,8.50,16.00,true,192.00,256.00,Indoor Lighting,Dimond Lighting,Cut Crystal,,,,,,,,,,,,Clear,1,CHN,D-2422152,,false,A19,,66,,,Clear,No,"Crystal, Metal",1,false,,,,,true,100,,,10.00,18.00,10.00,11.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,8005,081-093708005-7,9.00,17.00,17.00,29.00,true,208.50,278.00,Indoor Lighting,Dimond Lighting,Clear Glass,,Lamp body measures 9.5x17,,,,,,,,,,Clear,1,CHN,D-2422152,,false,A19,,66,,,Clear,No,Glass,1,false,,,,Night Light Socket,true,100,,,18.00,30.00,18.00,11.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,8011,081-093708011-8,8.00,17.50,17.50,28.00,true,276.00,368.00,Indoor Lighting,Dimond Lighting,Blue Thumb Print Glass,,,,,,,,,,,,Blue,1,CHN,D-2422152,,false,A19,,66,,,Blue,No,"Glass, Metal",1,false,,,,,true,100,,,19.00,29.00,19.00,10.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-07T00:00:00.000000,10005,081-093710005-2,30.00,19.00,18.00,62.00,true,373.50,498.00,Indoor Lighting,Dimond Lighting,Diamond Cut Crystal Floor Lamp with Satin Nickel Base,,9-Inch wide base,,,,,,,,,,Clear,1,CHN,D-2422152,,false,A21 3-Way,,72,,,Clear,No,Crystal,1,false,,,,3-Way,true,100,,,29.00,60.00,14.00,41.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-05T00:00:00.000000,71050,084-355814057-2,149.90,18.00,70.00,81.00,true,700.50,934.00,Furniture,Sterling,Penn Shelving Unit In Farmhouse Stain - Large,"Today's dynamic design themes often call for changing the size and function of a space by moving it around. Introducing our Penn Series Shelving Units: A unique retro-industrial aesthetic featuring stylish riveted metal brackets, slender bracer pins, and a warm antiqued finish; whose vintage-style casters, whether they're moved or not, add a hip and relevant feel.  Fill this one with LPs and shake up the home office.",,,,,,,,,,,Farmhouse Stain,1,IDN,S-9065505,,false,,,,,,Farmhouse Stain,,Mahogany,0,false,,,,,false,,,Urban Modern Farmhouse,12.00,20.00,78.00,172.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-05T00:00:00.000000,71051,084-355814056-5,119.00,18.00,45.00,81.00,true,561.00,748.00,Furniture,Sterling,Penn Shelving Unit In Farmhouse Stain - Medium,"Today's dynamic design themes often call for changing the size and function of a space by moving it around. Introducing our Penn Series Shelving Units: A unique retro-industrial aesthetic featuring stylish riveted metal brackets, slender bracer pins, and a warm antiqued finish; whose vintage-style casters, whether they're moved or not, add a hip and relevant feel.  Fill this one with LPs and shake up the home office.",,,,,,,,,,,Farmhouse Stain,1,IDN,S-9065505,,false,,,,,,Farmhouse Stain,,Mahogany,0,false,,,,,false,,,Urban Modern Farmhouse,12.00,20.00,78.00,141.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-05T00:00:00.000000,71052,084-355814055-8,108.00,18.00,27.50,81.00,true,466.50,622.00,Furniture,Sterling,Penn Shelving Unit In Farmhouse Stain - Small,"Today's dynamic design themes often call for changing the size and function of a space by moving it around. Introducing our Penn Series Shelving Units: A unique retro-industrial aesthetic featuring stylish riveted metal brackets, slender bracer pins, and a warm antiqued finish; whose vintage-style casters, whether they're moved or not, add a hip and relevant feel.  Fill this one with LPs and shake up the home office.",,,,,,,,,,,Farmhouse Stain,1,IDN,S-9065505,,false,,,,,,Farmhouse Stain,,Mahogany,0,false,,,,,false,,,Urban Modern Farmhouse,20.00,80.00,10.00,130.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09T00:00:00.000000,100005,080-432300005-7,102.00,6.00,45.00,72.00,true,973.50,1298.00,Wall Decor,GuildMaster,CARVED TRUMEAU MIRROR,Vintage White and Bouleau Blanc finish on hand-carved mirror frame with acanthus embellishments. Antiqued mirror.,Hand painted,,,,,,,,,,Bouleau Blanc,1,IDN,G-1332860,,false,,,,,,"Bouleau Blanc, Vintage White",,Mahogany,0,false,,,,,false,,,French Country Victorian,11.00,76.00,41.00,102.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09T00:00:00.000000,102501,080-432301525-8,55.20,8.00,60.00,60.00,true,1198.50,1598.00,Wall Decor,GuildMaster,60-Inch Square Mirror,"Aged tin and wood mirror. Antiqued tin finish with aged and distressed shades of gray, cream, white, and stain. Antiqued beveled mirror.",,,,,,,,,,,Antique Metal,1,IDN,G-1332860,,false,,,,,,Antique Metal,,Tin,0,false,,,,,false,,,Boho Retro,12.00,65.00,65.00,55.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09T00:00:00.000000,102506,080-432302506-7,40.00,2.00,40.00,40.00,true,448.50,598.00,Wall Decor,GuildMaster,OSBOURNE MIRROR IN MUTED SILVER LEAF,Heritage Oyster finish on hand-carved circle mirror with chain link details. Antiqued beveled mirror.,,,,,,,,,,,Heritage Oyster,1,IDN,G-1332860,,false,,,,,,Heritage Oyster,,Mahogany,0,false,,,,,false,,,Scandinavian Victorian,6.50,43.80,43.00,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09T00:00:00.000000,102509,080-432310250-8,78.00,2.00,52.00,48.00,true,898.50,1198.00,Wall Decor,GuildMaster,ORNATE HERITAGE MIRROR,Heritage Grey Stain with Champagne finished trim on solid wood mirror frame. Antiqued leaded and beveled mirror panes.,Hand painted,,,,,,,,,,Heritage Grey Stain,1,IDN,G-1332860,,false,,,,,,"Heritage Grey Stain, Champagne",,Mahogany,0,false,,,,,false,,,French Country Country / Cottage,7.00,55.00,52.00,78.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09T00:00:00.000000,103002,080-432301526-6,36.00,1.00,38.00,48.00,true,373.50,498.00,Wall Decor,GuildMaster,MANSE METAL MIRROR,Aged and antiqued gold finish on hand-tooled oval metal frame mirror. Clear mirror.,Hand painted,,,,,,,,,,Antique Gold,1,IDN,G-1332860,,false,,,,,,Antique Gold,,Metal,0,false,,,,,false,,,Luxe Mid-Century Modern,5.00,41.00,52.00,36.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09T00:00:00.000000,103003,080-432310300-0,18.00,2.00,30.00,45.00,true,418.50,558.00,Wall Decor,GuildMaster,SOMERSET MIRROR,Manor White Wash and soft gold finished on carved wood mirror. Clear mirror.,Hand painted,,,,,,,,,,Gold,1,IDN,G-1332860,,false,,,,,,"Gold, Manor Whitewash",,Mahogany,0,false,,,,,false,,,Luxe French Country,2.50,34.00,50.00,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09T00:00:00.000000,103007,080-432303007-8,15.60,3.00,27.00,36.00,true,298.50,398.00,Wall Decor,GuildMaster,BELLE GROVE MIRROR,Reclaimed tin mirror finished in distressed Crackle White. Clear mirror.,,,,,,,,,,,Crackle White,1,IDN,G-1332860,,false,,,,,,Crackle White,,Tin,0,false,,,,,false,,,Modern Farmhouse French Country,5.00,30.00,40.00,15.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09T00:00:00.000000,103202,080-432304912-4,82.00,2.00,36.00,78.00,true,748.50,998.00,Wall Decor,GuildMaster,SOHO FLOOR MIRROR,Manor Graystone finish on wood floor mirror. Clear mirror.,Hand painted,,,,,,,,,,Manor Greystone,1,IDN,G-1332860,,false,,,,,,Manor Greystone,,Wood,0,false,,,,,false,,,Mid-Century Modern Art Deco,41.00,84.00,6.00,82.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09T00:00:00.000000,103504,080-432304960-5,28.50,2.00,37.00,37.00,true,448.50,598.00,Wall Decor,GuildMaster,CURLED MIRROR,Manor Graystone finish on hand-carved mahogany mirror. Antiqued beveled mirror.,,,,,,,,,,,Manor Greystone,1,IDN,G-1332860,,false,,,,,,Manor Greystone,,Mahogany,0,false,,,,,false,,,Mid-Century Modern Luxe / Glam,3.00,40.00,40.00,28.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09T00:00:00.000000,104004,080-432304004-6,27.00,2.00,30.00,45.00,true,418.50,558.00,Wall Decor,GuildMaster,SOMERSET HERITAGE MIRROR,Oval mirror framed in Heritage Grey Stain finish with Champagne finish accents.,Hand painted,,,,,,,,,,Champagne,1,IDN,G-1332860,,false,,,,,,"Champagne, Heritage Grey",,Mahogany,0,false,,,,,false,,,Luxe French Country,6.00,49.00,34.00,27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09T00:00:00.000000,104006,080-432304006-0,55.00,2.00,35.00,63.00,true,538.50,718.00,Wall Decor,GuildMaster,VINCENT MIRROR,A herd of Scandinavian Deer grace the top frame on this mirror finished in Crossroads Rosa.,,,,,,,,,,,Crossroads Rosa,1,IDN,G-1332860,,false,,,,,,"Crossroads Rosa, Hand-Painted",,Mahogany,0,false,,,,,false,,,French Country Modern Farmhouse,7.00,38.00,66.00,55.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09T00:00:00.000000,104506,080-432304506-5,46.00,2.00,40.00,47.00,true,673.50,898.00,Wall Decor,GuildMaster,MANOR MEDALLION MIRROR,Classic arched mirror with incised mirror panes in METAL FRAME.,Hand painted,,,,,,,,,,Antique Metal,1,IDN,G-1332860,,false,,,,,,Antique Metal,,Metal,0,false,,,,,false,,,French Country Vintage Charm,7.00,55.00,46.00,46.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09T00:00:00.000000,104510,080-432304510-2,55.00,2.00,35.00,63.00,true,538.50,718.00,Wall Decor,GuildMaster,WATERFRONT VINCENT MIRROR,Waterfront Sea Plant finish on mahogany mirror frame. Waterfront Grey Stain trims and hand painted seascape art.,Hand painted,,,,,,,,,,Hand-Painted,1,IDN,G-1332860,,false,,,,,,"Hand-Painted, Waterfront Grey Stain, Waterfront Sea Plant",,Mahogany,0,false,,,,,false,,,,7.00,38.00,66.00,55.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07T00:00:00.000000,105001,080-434318929-9,110.00,6.00,38.00,72.00,true,973.50,1298.00,Wall Decor,GuildMaster,Carved Trumeau Mirror,Euro Plaster finish on hand-carved mirror frame with acanthus embellishments. Antiqued mirror.,,,,,,,,,,,Euro Plaster,1,IDN,G-1332860,,false,,,,,,Euro Plaster,,"Solid Mahogany, Glass",0,false,,,,,false,,,Victorian French Country,11.50,75.00,42.00,110.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07T00:00:00.000000,105013,080-434319048-6,42.00,1.00,28.00,52.00,true,448.50,598.00,Wall Decor,GuildMaster,Artifacts Architectural Floor Mirror,Natural aged metal finish on tin covered wood floor mirror.,,,,,,,,,,,Aged White,1,IDN,G-1332860,,false,,,,,,Aged White,,"Solid Mahogany, Glass, Tin",0,false,,,,,false,,,Retro French Country,6.00,35.00,56.00,42.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07T00:00:00.000000,105016,080-434319051-6,50.00,2.00,30.00,60.50,true,598.50,798.00,Wall Decor,GuildMaster,Vintage Carved Acanthus Mirror,Champagne Gold finish on carved acanthus mirror.,,,,,,,,,,,Champagne,1,IDN,G-1332860,,false,,,,,,Champagne,,"Solid Mahogany, Glass",0,false,,,,,false,,,Victorian Luxe / Glam,32.00,64.00,5.00,50.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
